개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3220000,202632200000801174,서울특별시 강남구청,,서울특별시 강남구 대치1동 504-3,시설물관리,2,,,30,,02-3423-6771,37.4901,127.0618,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:13
3220000,202632200000801175,서울특별시 강남구청,,서울특별시 강남구 청담동 45,시설물관리,1,,,30,,02-3423-6771,37.5184,127.0472,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:13
3220000,202632200000801176,서울특별시 강남구청,서울특별시 강남구 갤러리아백화점 앞,서울특별시 강남구 압구정동 갤러리아백하점 앞,시설물관리,1,,,30,,02-3423-6771,37.5282,127.0398,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:13
3220000,202632200000801177,서울특별시 강남구청,서울특별시 강남구 테헤란로 134,서울특별시 강남구 역삼동 735-3,시설물관리,1,,,30,,02-3423-6771,37.4996,127.0338,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:13
3220000,202632200000801178,서울특별시 강남구청,서울특별시 강남구 테헤란로 207,서울특별시 강남구 역삼동 678-36,시설물관리,1,,,30,,02-3423-6771,37.5014,127.0384,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:13
3220000,202632200000801179,서울특별시 강남구청,서울특별시 강남구 테헤란로 305,서울특별시 강남구 역삼동 701-10,시설물관리,1,,,30,,02-3423-6771,37.5032,127.0446,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:13
3220000,202632200000801180,서울특별시 강남구청,서울특별시 강남구 테헤란로 306,서울특별시 강남구 역삼동 706-1,시설물관리,1,,,30,,02-3423-6771,37.5028,127.0444,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:13
3220000,202632200000801181,서울특별시 강남구청,서울특별시 강남구 테헤란로 413,서울특별시 강남구 삼성동 142-39,시설물관리,1,,,30,,02-3423-6771,37.5052,127.0505,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:13
3220000,202632200000801182,서울특별시 강남구청,서울특별시 강남구 테헤란로 410,서울특별시 강남구 대치동 889-13,시설물관리,1,,,30,,02-3423-6771,37.5047,127.0504,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:13
3220000,202632200000801183,서울특별시 강남구청,서울특별시 강남구 테헤란로 507,서울특별시 강남구 삼성동 157-37,시설물관리,1,,,30,,02-3423-6771,37.5074,127.0579,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:13
3220000,202632200000801184,서울특별시 강남구청,,서울특별시 강남구 삼성동 172-66,시설물관리,1,,,30,,02-3423-6771,37.5086,127.0616,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:13
3220000,202632200000801185,서울특별시 강남구청,,서울특별시 강남구 대치동 944-31,시설물관리,2,,,30,,02-3423-6771,37.5078,127.0604,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:13
3220000,202632200000801186,서울특별시 강남구청,서울특별시 강남구 테헤란로 439,서울특별시 강남구 삼성동 144-23,시설물관리,1,,,30,,02-3423-6771,37.5067,127.0553,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:13
3220000,202632200000801187,서울특별시 강남구청,서울특별시 강남구 봉은사로 524,서울특별시 강남구 삼성동 159,교통단속,1,,,30,,02-3423-6771,37.5124,127.0571,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:13
3220000,202632200000801188,서울특별시 강남구청,서울특별시 강남구 테헤란로87길 46,서울특별시 강남구 삼성동 159,교통단속,1,,,30,,02-3423-6771,37.5116,127.0575,2026-01-01,,2026-05-16 22:28:42,2026-05-15 16:43:13
3220000,202632200000801189,서울특별시 강남구청,서울특별시 강남구 테헤란로87길 46,서울특별시 강남구 삼성동 159,교통단속,1,,,30,,02-3423-6771,37.5109,127.0579,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:13
3220000,202632200000801190,서울특별시 강남구청,서울특별시 강남구 테헤란로87길 36,서울특별시 강남구 삼성동 159-9,교통단속,3,,,30,,02-3423-6771,37.51,127.0584,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:13
3220000,202632200000801191,서울특별시 강남구청,서울특별시 강남구 테헤란로87길 22,서울특별시 강남구 삼성동 159-6,교통단속,3,,,30,,02-3423-6771,37.5093,127.0588,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:13
3220000,202632200000801192,서울특별시 강남구청,서울특별시 강남구 삼성로 520,서울특별시 강남구 삼성동 156-5,교통단속,3,,,30,,02-3423-6771,37.5086,127.0559,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:13
3220000,202632200000801193,서울특별시 강남구청,서울특별시 강남구 테헤란로 607,서울특별시 강남구 삼성동 168-12,교통단속,3,,,30,,02-3423-6771,37.5097,127.0651,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:13
3220000,202632200000801194,서울특별시 강남구청,서울특별시 강남구 봉은사로86길 14,서울특별시 강남구 삼성동 147-16,교통단속,3,,,30,,02-3423-6771,37.5125,127.0567,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:13
3220000,202632200000801195,서울특별시 강남구청,서울특별시 강남구 봉은사로 633,서울특별시 강남구 삼성동 109-14,교통단속,1,,,30,,02-3423-6771,37.5151,127.0644,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:13
3220000,202632200000801196,서울특별시 강남구청,서울특별시 강남구 삼성로 612,서울특별시 강남구 삼성동 70-7,교통단속,3,,,30,,02-3423-6771,37.5142,127.0529,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:13
3220000,202632200000801197,서울특별시 강남구청,서울특별시 강남구 봉은사로 510,서울특별시 강남구 삼성동 146-2,교통단속,3,,,30,,02-3423-6771,37.5133,127.0553,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:13
3220000,202632200000801198,서울특별시 강남구청,서울특별시 강남구 봉은사로 533,서울특별시 강남구 삼성동 77-24,교통단속,3,,,30,,02-3423-6771,37.5141,127.0584,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:13
3220000,202632200000801199,서울특별시 강남구청,서울특별시 강남구 테헤란로 507,서울특별시 강남구 삼성동 157-39,교통단속,3,,,30,,02-3423-6771,37.5076,127.0581,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:13
3220000,202632200000801200,서울특별시 강남구청,서울특별시 강남구 영동대로 647,서울특별시 강남구 삼성동 58-2,교통단속,3,,,30,,02-3423-6771,37.5199,127.0568,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:13
3220000,202632200000801201,서울특별시 강남구청,서울특별시 강남구 학동로 88길 5,서울특별시 강남구 삼성동 53-2,교통단속,1,,,30,,02-3423-6771,37.5188,127.0528,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:13
3220000,202632200000801202,서울특별시 강남구청,서울특별시 강남구 봉은사로114길 32,서울특별시 강남구 삼성동 166-2,교통단속,1,,,30,,02-3423-6771,37.513,127.0656,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:13
3220000,202632200000801203,서울특별시 강남구청,서울특별시 강남구 봉은사로84길 16,서울특별시 강남구 삼성동146-28,교통단속,1,,,30,,02-3423-6771,37.5124,127.0558,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:13
3220000,202632200000801204,서울특별시 강남구청,서울특별시 강남구 삼성로92길 29,서울특별시 강남구 삼성동 158-15,교통단속,1,,,30,,02-3423-6771,37.5085,127.059,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:13
3220000,202632200000801205,서울특별시 강남구청,서울특별시 강남구 영동대로128길 54,서울특별시 강남구 삼성동 84-1,교통단속,5,,,30,,02-3423-6771,37.519,127.0614,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:13
3220000,202632200000801206,서울특별시 강남구청,,서울특별시 강남구 삼성동 111-9,생활방범,4,,,30,,02-3423-6771,37.5194,127.059,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:13
3220000,202632200000801207,서울특별시 강남구청,서울특별시 강남구 영동대로 648,서울특별시 강남구 삼성동 78,생활방범,5,,,30,,02-3423-6771,37.5201,127.0575,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:13
3220000,202632200000801208,서울특별시 강남구청,서울특별시 강남구 삼성로 646,서울특별시 강남구 삼성동 52-17,생활방범,4,,,30,,02-3423-6771,37.5176,127.0512,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:13
3220000,202632200000801209,서울특별시 강남구청,서울특별시 강남구 영동대로 645,서울특별시 강남구 삼성동 58-4,생활방범,1,,,30,,02-3423-6771,37.5195,127.057,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:13
3220000,202632200000801210,서울특별시 강남구청,서울특별시 강남구 학동로88길 5,서울특별시 강남구 삼성동 55,생활방범,4,,,30,,02-3423-6771,37.5188,127.0544,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:13
3220000,202632200000801211,서울특별시 강남구청,서울특별시 강남구 영동대로 643,서울특별시 강남구 삼성동 74-4,생활방범,4,,,30,,02-3423-6771,37.5173,127.055,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:13
3220000,202632200000801212,서울특별시 강남구청,서울특별시 강남구 학동로88길 5,서울특별시 강남구 삼성동 55,어린이보호,4,,,30,,02-3423-6771,37.5179,127.0531,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:13
3220000,202632200000801213,서울특별시 강남구청,서울특별시 강남구 삼성로120길 6,서울특별시 강남구 삼성동 66-1,생활방범,5,,,30,,02-3423-6771,37.5166,127.0523,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:13
3220000,202632200000801214,서울특별시 강남구청,,서울특별시 강남구 삼성동 111-63,생활방범,1,,,30,,02-3423-6771,37.5168,127.0524,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:13
3220000,202632200000801215,서울특별시 강남구청,서울특별시 강남구 영동대로 643,서울특별시 강남구 삼성동 74,생활방범,1,,,30,,02-3423-6771,37.516,127.0539,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:13
3220000,202632200000801216,서울특별시 강남구청,서울특별시 강남구 삼성로 628,서울특별시 강남구 삼성동 66,생활방범,1,,,30,,02-3423-6771,37.5158,127.0524,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:13
3220000,202632200000801217,서울특별시 강남구청,서울특별시 강남구 삼성로112길 11,서울특별시 강남구 삼성동 70-4,어린이보호,5,,,30,,02-3423-6771,37.5148,127.0532,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:13
3220000,202632200000801218,서울특별시 강남구청,서울특별시 강남구 봉은사로81길 16,서울특별시 강남구 삼성동 74-13,어린이보호,3,,,30,,02-3423-6771,37.514,127.0547,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:13
3220000,202632200000801219,서울특별시 강남구청,서울특별시 강남구 영동대로115길 11,서울특별시 강남구 삼성동 77-19,생활방범,1,,,30,,02-3423-6771,37.5147,127.0589,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:13
3220000,202632200000801220,서울특별시 강남구청,서울특별시 강남구 영동대로128길 15,서울특별시 강남구 삼성동 79,어린이보호,3,,,30,,02-3423-6771,37.5195,127.0607,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801221,서울특별시 강남구청,서울특별시 강남구 영동대로 640,서울특별시 강남구 삼성동 87,어린이보호,5,,,30,,02-3423-6771,37.5186,127.0604,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801222,서울특별시 강남구청,서울특별시 강남구 영동대로122길 9,서울특별시 강남구 삼성동 89,어린이보호,1,,,30,,02-3423-6771,37.5168,127.06,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801223,서울특별시 강남구청,서울특별시 강남구 봉은사로109길 49-12,서울특별시 강남구 삼성동 95-4,생활방범,4,,,30,,02-3423-6771,37.5185,127.0621,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801224,서울특별시 강남구청,서울특별시 강남구 영동대로118길 43,서울특별시 강남구 삼성동 95-14,생활방범,1,,,30,,02-3423-6771,37.5178,127.0617,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801225,서울특별시 강남구청,서울특별시 강남구 영동대로128길 59,서울특별시 강남구 삼성동 82-7,생활방범,1,,,30,,02-3423-6771,37.5184,127.063,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801226,서울특별시 강남구청,서울특별시 강남구 영동대로114길 71-3,서울특별시 강남구 삼성동 98-18,생활방범,2,,,30,,02-3423-6771,37.5182,127.065,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801227,서울특별시 강남구청,서울특별시 강남구 봉은사로113길 19,서울특별시 강남구 삼성동 100-5,생활방범,1,,,30,,02-3423-6771,37.5165,127.0661,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801228,서울특별시 강남구청,서울특별시 강남구 봉은사로109길 12,서울특별시 강남구 삼성동 101-8,생활방범,4,,,30,,02-3423-6771,37.516,127.0642,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801229,서울특별시 강남구청,서울특별시 강남구 영동대로114길 56,서울특별시 강남구 삼성동 103-22,생활방범,5,,,30,,02-3423-6771,37.5169,127.0632,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801230,서울특별시 강남구청,서울특별시 강남구 봉은사로82길 7,서울특별시 강남구 삼성동 146-10,생활방범,4,,,30,,02-3423-6771,37.5126,127.055,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801231,서울특별시 강남구청,서울특별시 강남구 봉은사로84길 16,서울특별시 강남구 삼성동 146-28,어린이보호,5,,,30,,02-3423-6771,37.5121,127.0559,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801232,서울특별시 강남구청,서울특별시 강남구 삼성로 562,서울특별시 강남구 삼성동 150,생활방범,1,,,30,,02-3423-6771,37.5117,127.0543,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801233,서울특별시 강남구청,서울특별시 강남구 삼성로104길 22,서울특별시 강남구 삼성동 153,생활방범,5,,,30,,02-3423-6771,37.5111,127.0564,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801234,서울특별시 강남구청,서울특별시 강남구 삼성로100길 23-16,서울특별시 강남구 삼성동 153-46,생활방범,3,,,30,,02-3423-6771,37.5105,127.0571,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801235,서울특별시 강남구청,서울특별시 강남구 테헤란로81길 42,서울특별시 강남구 삼성동 155,생활방범,5,,,30,,02-3423-6771,37.5097,127.0561,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801236,서울특별시 강남구청,서울특별시 강남구 테헤란로83길 20,서울특별시 강남구 삼성동 158,생활방범,5,,,30,,02-3423-6771,37.5089,127.0574,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801237,서울특별시 강남구청,서울특별시 강남구 삼성로92길 29,서울특별시 강남구 삼성동 158-15,생활방범,4,,,30,,02-3423-6771,37.5083,127.0589,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801238,서울특별시 강남구청,서울특별시 강남구 영동대로 512,서울특별시 강남구 삼성동 167,생활방범,1,,,30,,02-3423-6771,37.514,127.0637,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801239,서울특별시 강남구청,서울특별시 강남구 봉은사로114길 30-5,서울특별시 강남구 삼성동 166-1,생활방범,4,,,30,,02-3423-6771,37.513,127.0649,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801240,서울특별시 강남구청,서울특별시 강남구 영동대로 643,서울특별시 강남구 삼성동 74-2,생활방범,1,,,30,,02-3423-6771,37.5182,127.0558,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801241,서울특별시 강남구청,서울특별시 강남구 영동대로114길 7,서울특별시 강남구 삼성동 91-11,생활방범,1,,,30,,02-3423-6771,37.5161,127.0603,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801242,서울특별시 강남구청,서울특별시 강남구 영동대로118길 38-6,서울특별시 강남구 삼성동 94-32,생활방범,3,,,30,,02-3423-6771,37.5175,127.0623,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801243,서울특별시 강남구청,서울특별시 강남구 영동대로122길 45,서울특별시 강남구 삼성동 84-2,생활방범,1,,,30,,02-3423-6771,37.5184,127.0616,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801244,서울특별시 강남구청,서울특별시 강남구 영동대로118길 30-4,서울특별시 강남구 삼성동 92-3,생활방범,4,,,30,,02-3423-6771,37.5169,127.0617,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801245,서울특별시 강남구청,서울특별시 강남구 영동대로128길 5,서울특별시 강남구 삼성동 78-4,어린이보호,3,,,30,,02-3423-6771,37.5199,127.0587,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801246,서울특별시 강남구청,서울특별시 강남구 봉은사로82길 23,서울특별시 강남구 삼성동 149-11,어린이보호,3,,,30,,02-3423-6771,37.5118,127.0553,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801247,서울특별시 강남구청,서울특별시 강남구 봉은사로97길 16,서울특별시 강남구 삼성동 76-27,생활방범,3,,,30,,02-3423-6771,37.5148,127.0585,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801248,서울특별시 강남구청,서울특별시 강남구 영동대로112길 15,서울특별시 강남구 삼성동 106,생활방범,5,,,30,,02-3423-6771,37.5161,127.0619,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801249,서울특별시 강남구청,서울특별시 강남구 영동대로114길 56,서울특별시 강남구 삼성동 105-2,생활방범,4,,,30,,02-3423-6771,37.5155,127.0633,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801250,서울특별시 강남구청,서울특별시 강남구 영동대로122길 37,서울특별시 강남구 삼성동 85,생활방범,4,,,30,,02-3423-6771,37.5184,127.0607,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801251,서울특별시 강남구청,서울특별시 강남구 봉은사로113길 51,서울특별시 강남구 삼성동 97-1,생활방범,4,,,30,,02-3423-6771,37.5185,127.0643,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801252,서울특별시 강남구청,서울특별시 강남구 봉은사로111길 25,서울특별시 강남구 삼성동 102-2,생활방범,4,,,30,,02-3423-6771,37.5172,127.0648,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801253,서울특별시 강남구청,서울특별시 강남구 영동대로122길 16-3,서울특별시 강남구 삼성동 90-21,생활방범,5,,,30,,02-3423-6771,37.517,127.0609,2026-01-01,,2026-05-16 22:28:43,2026-05-15 16:43:14
3220000,202632200000801254,서울특별시 강남구청,서울특별시 강남구 삼성로120길 52-9,서울특별시 강남구 삼성동 57-5,생활방범,4,,,30,,02-3423-6771,37.519,127.0556,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801255,서울특별시 강남구청,서울특별시 강남구 봉은사로111길 22-2,서울특별시 강남구 삼성동 100-1,생활방범,5,,,30,,02-3423-6771,37.5167,127.0651,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801256,서울특별시 강남구청,서울특별시 강남구 영동대로128길 59,서울특별시 강남구 삼성동 82-7,생활방범,3,,,30,,02-3423-6771,37.519,127.0636,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801257,서울특별시 강남구청,서울특별시 강남구 영동대로112길 15,서울특별시 강남구 삼성동 106,생활방범,4,,,30,,02-3423-6771,37.5155,127.0609,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801258,서울특별시 강남구청,서울특별시 강남구 영동대로118길 39,서울특별시 강남구 삼성동 93,생활방범,3,,,30,,02-3423-6771,37.5177,127.0611,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801259,서울특별시 강남구청,서울특별시 강남구 삼성로122길 25,서울특별시 강남구 삼성동 60-3,생활방범,4,,,30,,02-3423-6771,37.5182,127.0548,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801260,서울특별시 강남구청,서울특별시 강남구 테헤란로83길 40,서울특별시 강남구 삼성동 153-21,생활방범,5,,,30,,02-3423-6771,37.5098,127.0569,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801261,서울특별시 강남구청,서울특별시 강남구 삼성로112길 23,서울특별시 강남구 삼성동 68-6,생활방범,4,,,30,,02-3423-6771,37.5156,127.0537,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801262,서울특별시 강남구청,서울특별시 강남구 영동대로 630-7,서울특별시 강남구 삼성동 90-3,어린이보호,4,,,30,,02-3423-6771,37.5165,127.06,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801263,서울특별시 강남구청,서울특별시 강남구 삼성로104길 9,서울특별시 강남구 삼성동 150-25,생활방범,5,,,30,,02-3423-6771,37.5109,127.0555,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801264,서울특별시 강남구청,서울특별시 강남구 삼성로120길 28,서울특별시 강남구 삼성동 63-10,어린이보호,4,,,30,,02-3423-6771,37.5177,127.0534,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801265,서울특별시 강남구청,서울특별시 강남구 봉은사로108길 33,서울특별시 강남구 삼성동 166,생활방범,3,,,30,,02-3423-6771,37.5129,127.0646,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801266,서울특별시 강남구청,서울특별시 강남구 삼성로122길 47,서울특별시 강남구 삼성동 58-7,생활방범,4,,,30,,02-3423-6771,37.5191,127.0561,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801267,서울특별시 강남구청,서울특별시 강남구 영동대로129길 10,서울특별시 강남구 삼성동 58-6,생활방범,1,,,30,,02-3423-6771,37.5191,127.0561,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801268,서울특별시 강남구청,서울특별시 강남구 테헤란로87길 25,서울특별시 강남구 삼성동 154-13,생활방범,4,,,30,,02-3423-6771,37.5094,127.0583,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801269,서울특별시 강남구청,서울특별시 강남구 영동대로122길 23,서울특별시 강남구 삼성동 85-5,생활방범,4,,,30,,02-3423-6771,37.5173,127.0606,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801270,서울특별시 강남구청,서울특별시 강남구 삼성로120길 18,서울특별시 강남구 삼성동 63-24,어린이보호,4,,,30,,02-3423-6771,37.517,127.0528,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801271,서울특별시 강남구청,서울특별시 강남구 봉은사로109길 49-8,서울특별시 강남구 삼성동 95-5,생활방범,4,,,30,,02-3423-6771,37.5181,127.0622,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801272,서울특별시 강남구청,서울특별시 강남구 영동대로118길 50,서울특별시 강남구 삼성동 94-7,생활방범,1,,,30,,02-3423-6771,37.5181,127.0622,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801273,서울특별시 강남구청,서울특별시 강남구 영동대로118길 56,서울특별시 강남구 삼성동 94-11,생활방범,5,,,30,,02-3423-6771,37.5178,127.063,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801274,서울특별시 강남구청,서울특별시 강남구 삼성로120길 16-7,서울특별시 강남구 삼성동 63-25,생활방범,4,,,30,,02-3423-6771,37.5168,127.0534,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801275,서울특별시 강남구청,서울특별시 강남구 봉은사로111길 40,서울특별시 강남구 삼성동 99-2,생활방범,4,,,30,,02-3423-6771,37.5177,127.0644,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801276,서울특별시 강남구청,서울특별시 강남구 영동대로112길 15,서울특별시 강남구 삼성동 106,생활방범,4,,,30,,02-3423-6771,37.5152,127.0615,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801277,서울특별시 강남구청,서울특별시 강남구 봉은사로97길 22,서울특별시 강남구 삼성동 76-20,생활방범,3,,,30,,02-3423-6771,37.5154,127.0585,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801278,서울특별시 강남구청,서울특별시 강남구 봉은사로105길 30,서울특별시 강남구 삼성동 92,생활방범,5,,,30,,02-3423-6771,37.5164,127.0614,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801279,서울특별시 강남구청,서울특별시 강남구 영동대로114길 56,서울특별시 강남구 삼성동 105-2,생활방범,5,,,30,,02-3423-6771,37.5164,127.0636,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801280,서울특별시 강남구청,서울특별시 강남구 영동대로112길 15,서울특별시 강남구 삼성동 106,생활방범,4,,,30,,02-3423-6771,37.5156,127.0623,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801281,서울특별시 강남구청,,서울특별시 강남구 삼성동 55-1,생활방범,3,,,30,,02-3423-6771,37.5183,127.0539,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801282,서울특별시 강남구청,서울특별시 강남구 영동대로 602,서울특별시 강남구 삼성동 107,생활방범,5,,,30,,02-3423-6771,37.5149,127.0603,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801283,서울특별시 강남구청,서울특별시 강남구 테헤란로81길 9,서울특별시 강남구 삼성동 157-4,생활방범,5,,,30,,02-3423-6771,37.5078,127.0571,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801284,서울특별시 강남구청,서울특별시 강남구 봉은사로114길 20,서울특별시 강남구 삼성동 164,생활방범,5,,,30,,02-3423-6771,37.5142,127.0652,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801285,서울특별시 강남구청,서울특별시 강남구 삼성로96길 6,서울특별시 강남구 삼성동 157-8,생활방범,5,,,30,,02-3423-6771,37.5087,127.0566,2026-01-01,,2026-05-16 22:28:44,2026-05-15 16:43:14
3220000,202632200000801286,서울특별시 강남구청,서울특별시 강남구 삼성로118길 12,서울특별시 강남구 삼성동 69-5,생활방범,3,,,30,,02-3423-6771,37.5156,127.0528,2026-01-01,,2026-05-16 22:28:45,2026-05-15 16:43:14
